"25130"	"ERP007111"	"ERS680375"	"ERX1025995"	"ERR947010"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25131"	"ERP007111"	"ERS680376"	"ERX1025974"	"ERR946989"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25132"	"ERP007111"	"ERS680376"	"ERX1025999"	"ERR947014"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25133"	"ERP007111"	"ERS680377"	"ERX1025953"	"ERR946968"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25134"	"ERP007111"	"ERS680377"	"ERX1025978"	"ERR946993"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25135"	"ERP007111"	"ERS680378"	"ERX1025975"	"ERR946990"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25136"	"ERP007111"	"ERS680378"	"ERX1026000"	"ERR947015"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"60.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25137"	"ERP007111"	"ERS680379"	"ERX1025965"	"ERR946980"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"54.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25138"	"ERP007111"	"ERS680379"	"ERX1025990"	"ERR947005"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"54.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25139"	"ERP007111"	"ERS680380"	"ERX1025963"	"ERR946978"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
