21245792	17922695
105543698	173624900
102163683	86844491
2130315	1655508
11837988	100350210
9064688	28904229
714014649	640399280
10740576	15822193
428300676	574783197
124653475	106846035
69182846	52093625
19559170	7166131
3358235	3840178
168911072	239058348
109483793	62942797
957052858	12121144
22842123	6793785
626463	344761
29726790	15439536
1213336	3247741
685352640	621117420
29596793	12131958
1481555390	1457726845
5625464	74927021
204113158	230427103
4900039	10656395
56928117	108238864
1825764473	972109537
7824502	944588
80765048	128734642
6055176	18253659
150739822	149398874
19943800	43233754
811683145	646523841
263380714	335746690
9328957	56462695
95412334	23575266
6074775	6954967
9990928	22837953
18138625	7886070
11029617	721128
42142991	35027236
118013899	50769160
52393507	28532306
9984818268	16335292199
155710398	188454271
136935042	21178349
448677683	1038874165
527079620	641548256
55256312	45713081
116581924	104648901
11040760	5789120
2862623910	4181382973
660822	765997
76043277	112563060
117920395	179365430
4270597931	3933440708
47754607	58230997
530831550	595879365
11748965	4206591
6269387	12693499
519712215	1175191569
239755267	28085312
55499959	92167663
189444746	114932995
245346579	71941204
2931388	3478622
41819203	159302907
12542476	17007072
8853237	6515646
9738984	5282911
321434224	308305461
15145321	356543234
616716	966297
11833149	9020300
66754384	59296581
43401944	56368587
44253088	37763778
160345602	153155169
55297275	111653465
7601743	5928164
2088824	402001
3714768	7450654
91651383	43853157
261322	1010277
60558762	109223054
48065847	59796358
23543011	8756799
338143083	269527111
106239931	164502791
4552404	8247839
7898970	12040602
87313711	120170380
19534271	2276673
377996450	247372826
14886305	19541760
225591958	140441415
30748906	37864084
725020575	770846407
288299855	391442311
1181684109	1007118197
40672371	9724953
556651	160646
420443039	372094633
228686042	342279328
549821	1312300
117976620	142106326
82939362	87634425
392006930	597716601
48600839	154254956
17592535	14525771
2250589	15032109
169164763	129100059
8990319	38998675
126016650	162389348
53787461	23116920
79608168	73729132
7490609	1827109
190212744	146424115
3036052630	2923494842
3220216	24895393
18036770	20805829
310404306	353343287
288105977	251241610
382647737	468607642
745672143	871228991
41165433	9258291
311301	262597
118919012	6422433
61560492	123200081
708437487	2552941134
318766950	239668743
1992616127	3002572088
20271767	24387517
232981264	448917684
143776584	427620895
1763670	4140514
6536043	2578836
7808521	17098542
40198034	47001880
4871555	1664734
114120705	192276257
110772502	130894468
12822205	31623097
37993844	28693576
9729898	15297445
760908584	220367745
1982047	1031179
78964425	48948416
22179088	21290743
13613008	14642440
14495651	9894051
41316430	152518430
2693444	2719137
1281283815	519230223
50644592	76499865
3603048	526387
44393250	48389569
277194779	227392973
32077207	84309609
38671405	89425042
812821995	622527514
591900612	1328480583
33889733	42858462
16053201	730898
2016558339	687063424
154579273	182206681
48910125	74641352
5247	11116
136766490	76600846
307010113	291816686
27338449	26145616
1325169	1365541
67934928	37741715
14140448	16513778
32870656	84818959
2143300	5492522
351598222	371315292
3095351	2295058
413308823	331238927
11016305857	3577726371
474822204	594514382
206690031	206048868
490536822	409735987
5507693	22044595
143516882	114633163
1279030	421788
223506637	561655836
51343542	19729819
1793082756	1976097514
123907424	218298844
2471046	8015028
105933335	1998806
15039670	14375679
120861537	277144264
17486845	15469276
7306514	2829214
628374129	544858226
26639125	11989982
387421782	543630204
57994664	61481965
10244711	39572385
2539437	14680478
158125302	257640074
5266526	5355133
590537818	824647807
735616	8193473
699071177	1307360014
476145464	591155914
132734513	134564892
8187000	18992264
37629001	33210786
33637537	21717079
50122358	59361151
2119811	436277
10575747	8570707
9947136	15267292
30969624	32903085
79924263	82536328
4422400	857675
1253445978	538542088
31698951	31543762
16433304	14744976
29131461	72145270
3411822	22701749
31640	71745
636694408	1392081110
14662945	2409816
286763521	532906327
58757550	68961797
1618236578	717311115
559176	188940
72480839	31330501
28875602	34515146
10787592	4568088
9074963344	56883234413
308683754	632706314
19416768	61671147
164155863	153361273
75347105	79845966
324922974	544719281
56438230	33602467
66532126	28715853
30603891	32652183
1361759	1209063
52144599	24146128
531128712	1092910148
73781359	92972348
1936094640	1072640217
3349700244	1284877051
5617552523	4645485214
15966869	16472211
6473917	7555325
10089357	1096898
2547855	300796
11141870	16063643
21243018	43157630
159783136	53366877
66975465	102435320
14772523	20182242
7218722434	9346258599
228696	356661
3616100	7705611
2589376	8650409
2409837	4041743
2515250564	5992201201
53337227	258270213
17656590	81596
430523	5131194
390554	1124958
378185002	208898758
2075745	3501624
33950440	63996193
911464	4049303
28630	53635
670502	378453
433010	1383706
90276	110376
38572	85052
799754	500446
60509	92293
19337	38218
639665963	995446626
17607191	14765866
1108498008	2443264646
2834535	1651747
1965972	823170
3519834229	6868903850
16527004	50405075
41979599	48886990
142717983	66602146
86036082	122189616
38997381	13022728
2101927045	2758337283
321066702	149859904
1562973783	1500897794
3294963	64737377
25372422	4263741
31031564	85702807
2020970	6605832
31441117	42716354
12506652	4431637
330255827	818947704
16859628	5906540
1839910	3342215
1397704567	2630557671
147927229	94585572
14143455	35182163
279986575	216928572
409787330	359666989
859247946	644427324
5276828	16605893
474332420	425197347
331252381	295641583
157178055	213588076
287161640	1204927375
2452297	51423
6592184	8358084
33851013	37386290
1182661845	2318886044
45730076	40756188
159030	291345
64153578	127367834
167157445	89874672
29084756	22761534
125216699	59627506
204335198	127933559
8817754	2375834
3241232299	1881198206
1196167	27411030
416559904	415665954
4536456	2907837
3782346042	3066104082
620762345	1004086666
99815647	83066404
626386725	205719123
231657374	333888456
173509910	281637560
42679431	7955053
17298037	7702572
21240275	63364713
308949	621123
100975164	217882321
19946120	13569064
24023089	14587428
269840235	504401458
10494783	44835437
2252869	278889
43900233	117623500
15312232	14482478
3263765	650989
148504	190286
1979028763	1241104438
82397152	57174659
621113	594441
93325440	86428612
23726532	9950527
5891198	25449028
77965946	88379572
342470	357803
8287710	7320222
25804307	71540927
517171	490047
24367370	8446697
1415834	1291238
2614798	779157
315816	369005
266204013	417996696
550230	510049
574242	674244
180826449	145585183
85354809	92933515
157556814	82459300
4247549	4873996
20088908	17277003
252787200	444551237
2206384	1387334
6383987	15116014
5257781	14261602
357375664	273147534
9022707	2147375
76483490	112280093
3981847	2022524
2160840	5866113
102009395	84002975
3963142	2243427
36010139	86742594
1526134069	3171345178
14872914	16047690
169109	196336
93186198	59142730
49005580	392082831
2528714	893662
14691665	12458835
238574730	97836600
1874322235	2551400034
197624597	566847164
346712061	575799160
21611	41120
13417	54537
95559302	120576453
33468145	323613215
19367101	28403110
45916554	61196799
5835651	3514524
17491168	15342512
755167	654769
4328370	960766
731255	1188792
156151805	133750596
20469327	126826429
97999615	3955346
5028614	12273633
150983090	115427686
2757951	1894315
3758681	1745579
14639726	44152630
43695650	76154310
81875088	54024492
4783726	1278367
25760171	10469789
822176480	569523927
226008607	75997017
46207877	33273070
478469644	138793784
268287	6675626
94062201	106746245
233785912	82143326
18294167	23455713
271518862	116884822
91143423	177378670
6574251	6792855
151093735	196378308
42906428	75464606
46347853	96177374
108884410	185492967
62367919	162919735
13958081	6214953
63719535	115849543
346993405	64908206
895340858	666923267
462408409	316772882
22402502	19157089
253900132	303043113
1112287626	1197684488
15412628	2081877
1115342	714300
1209315291	1053160993
12668818	195548172
351376811	639314478
342098571	467898792
2041043	2022554
3420780226	2937048700
42828621	121084804
96957	302599
122025	94786
17567	52377
7016	4630
5881	15971
2362	6765
270105	91050
541293	88300
341781	270403
49378	188413
118768	7712
33286	125464
192132	223732
1194	8101
98375	68030
1883387	1559507
260217	205689
7266	38163
1997	1986
49617655	62821319
13050998	10919166
15289	18945
307275	566720
30820	23840
42846753	16870491
2000091	2914374
77174	121009
2308	10742
171470	68523
10702	9339
1374	1145
31076051	3293444
175010	122527
2130	21321
2354083	856768
182721	509581
10901	8039
101830	202702
2789558	1954610
27206	8270
1667606	556716
62195	259599
25585	71005
2751	3168
101344	85083
38770	46851
140943	204566
2969	5503
212265	657007
7470	11414
5755	3639
24916299	37168502
82870	216696
3758	20294
318319	254917
601094	853767
32649	125288
39221307	23553202
38437938	90413232
181482	91834
1888201	6926144
89591	86528
2861	4162
26913	11789
879190	161577
2538	3692
2991	4211
190266	340249
29168	107156
22455312	27091232
824163	562468
25325	54561
139218	88783
3457	20222
13376	25448
48218	11640
27760764	21232669
93182	190357
274700	343798
201606083	318019531
4906	23712
47725	61372
2491776	1299732
350343	234522
82090	214757
3860	3791
1276422	371584
4574225	12553148
3986	7871
1565208	887899
3396	6499
17019	22599
2779361	421571
2780070	1565365
212677	39324
7029487	3947152
3376001	6624557
6220	8287
13647	3188
28648000	14029328
149935	132925
14465	8969
3285	2374
1749254352	3476737770
4043	14404
875562	302899
257676	115953
2672852	1744505
24425	62092
10335	71547
62242	272490
1051687	281949
3089	10500
1131	3368
11621	31557
26816	28348
10113294	5023054
2043713	4913090
470117	391191
81936	68258
319843	665627
82649	163237
381497	361864
61119	55781
2189001	2684761
2726557	2563190
100591	191689
36761	62686
32517	51275
96196	164304
125164	89323
1155166	823419
1642840	3688008
46517246	65522451
73739349	44559447
293831971	272278238
10259854	7797745
273355613	396647783
745262842	1586461722
30827	38454
369073599	1670445899
25653083	9924336
983929	5685964
2922401	4240927
870493	5090917
298260	315249
768431796	1351149720
66181520	46729624
782463340	1968050024
1290629	2583737
478510251	863106114
266069413	440322083
2117660	3122206
1968060	3724297
180704872	217317359
35947942	26934700
10019251	933058692
792845	1220497
92642	346358
19565	99590
3156	5707
9791	21006
2185	5542
83952	26629
4270	8906
520235	967510
86696	183785
29832	132450
2540	3471
3595	31142
93230	81880
319954	532544
145383	151894
25086	42362
38062874	71629109
2906	2772
5260	6498
41447	42441
29427	135294
92242	142415
17170574	23097357
1291	3432
392388	523351
13110812	14700378
11309215	5498158
2271	12619
177739	312473
78169	174552
99730	158926
2899	51807
5461	14391
33139837	105810935
591790910	350920404
336611182	384856560
45767674	7198220
11159350	32063418
4954532	1904235
1146959	132623
688009274	1771745146
861568	2536375
114806	142171
19475898	1350772
25950706	5390357
920669057	726108550
28102621	27261211
121766	170233
2449669871	196513043
12877416	35343545
147118475	143074122
11059767	15948837
1378240671	1425567888
500242460	702228185
1143195222	1563901000
528225061	3344736082
1015796727	2988941040
5952021	4453895
1009373288	1898164422
53262739	15160553
1659675	321603
10444256	8152216
54411388	388388797
214510	224527
5173	14481
209791	254256
4906	28825
11778	14889
5241	30763
60646	7305
123810	134111
3449085	3372775
358703	534172
29861	16703
3107	4021
27878	54239
520581	842550
18804087	8672693
1351	12607
1642269	389746
3405476	978873
38642	179655
31942	120854
587899	406485
42839	70241
20872	19790
6909970	2699553
21053	16090
5615	8355
4127	4665
145431	144402
643311	440172
9902536	4914583
38368	153215
86247	66639
88130	121802
209590	288314
17427	72142
76741	135149
5656	4978
19268	15658
19905	10699
749720	316172
1023286407	2397425778
1255046	603000
66100	155292
605797	488424
2012	4946
142559	158532
107654	115863
1275855	1750989
81248	163527
26369	107650
14801552	6627616
7773	12339
16256	164012
6719	12572
4148	4849
31716	64649
5307	16740
143287	110745
84436	35485
2802772	24715795
164889	61599
95840	212958
673	8547
2936	4046
3632339	3518016
32760	44604
244730	98233
74805	122405
13895	26718
107815	154987
2415	41908
62803	327858
47436	143201
3884	11402
72359	54991
1495621	1873026
1665245	16904099
370909	256018
2256	1760
18437	9120
225033	225592
1244	13473
3744	9006
1435	3204
468439	444037
32692	55891
2415	3739
190403	280132
47373	306292
4400	5562
46263	55879
277	2143
925909	258819
228364	193176
845309	1130395
4256	21490
40934	36123
97466	82901
63200	88504
4322	5789
156532	156054
2536316	5916106
2151971	1386512
1092329	703128
68361	111954
59029	154428
220950	386528
2853	7878
4859	46263
6470475	5449733
20873	154557
5777	16625
3260409	3398743
364914	1396902
2041	3957
24493	14773
4013	9642
95814	83496
1660625	3982243
24302	40305
212401	152840
57092	41625
55152	80796
618943	727719
3132	3634
787401	501542
26050	55693
279018	303953
112022571	310418792
1090619	12093396
1746632	1332922
56177	47602
102775	131656
56478	62561
35486	41681
19106	109580
1424165	1154874
147725	164666
1758	8369
128363	278441
349773	210909
7941206	11742134
463658	505929
55221	72175
12181	37972
122663	158148
16572	11430
11530780	2875909
32549	43602
34134	49461
59338	258687
267939	333630
55221	72175
927401	1477820
6847	34089
25635	25523
3107	4021
1113606	360333
442581	392047
35476	17095
125419	214107
1748	4410
29027	30335
108088	186459
325	3618
7868	13286
1697327	2037493
345207	133086
377630	803149
281107	646969
15343	20166
14094	13450
63445	57536
63596	73279
86662	55732
7737084	9206409
12902	67563
32760	44604
34301	45596
583743	151938
231685	243223
4753227	3188575
1396009	436841
6306	10584
159954	387938
1075	3525
1655106	463431
3456295367	20971876915
3763708936	4172388908
4819186	2649136
1565382329	1156233727
578046222	1194580842
903538214	764878330
5402278	10680874
634884228	1675019987
302478967	1432879126
29271396	19255286
13734127	9703639
18692266	8131901
894908403	823351498
41094889	56991187
30275751	39404035
18841468	659375
3022794328	3671899639
5075735915	4960855465
88865168	7973431
264970	519658
1777299130	1780783260
63995207	99919058
147650691	7863812
39032477	49367313
142215430	207118006
3420868663	4595343589
273021148	1212874874
644020131	311046930
194884643	100888403
239197548	277359746
29542625	34182915
147151365	339592064
574782	1261615
127739	24135
11055686	5809597
4886	6459
3188739546	5527898903
5693477	3615990
1507394	1459105
28955894	147057747
540946	314787
5313545	3538033
262373	1102789
1878841	1207853
319735	504512
203793	521084
148057	118349
18413	57679
317553	115843
223911	4504073
11564	32809
1770	4091
27228	14952
6831053	9123603
11379	105008
953606	317843
42566302	40164593
336183	363353
631249	16463
116984	166075
34010	44892
25366078	63978737
7678251	5513176
8019	11012
724778	738747
12961	12273
4644773	20044236
343272	90769
5234	25656
41732522	57678086
8589	32528
363550727	1122071439
6081	24730
12181	54361
827729	341133
40625	11492
42441005	131010674
21834455	23428922
13158129	14298332
27151541	24527924
46078159	33330261
4166147	2030603
13163	45752
50505	317299
440771	766513
760284	214485
6883	18235
8191905	14023098
1706320	4895016
7326841	105258441
1069714	1631222
36875	50778
13574659	11124454
619282	324287
64072	78747
4749	15575
5746	31600
428625	119110
868425	245453
73425157	32660934
8462424	5696280
10548	17800
4502	4262
84737	318904
30744	5271
3705373	1364330
15758	38238
57363	49785
224617	205075
3754	26293
17796	21048
1833	24063
31668	24926
38743177	99686214
504522	347874
37996	138824
88814	34180
88910	37602
1090503	1042432
213518	52452
124166	92697
16382	8282
25797	43687
44013	62118
99542	111404
8346	27724
4884	15931
2548408	1623270
155812197	264123576
108738	41035
104596	90588
1384093	1100912
42569	45224
375202	322039
89436	82057
2056769	7960224
55693	8574
110169	123405
3148	47906
12358	11688
23099924	1015862
1907596557	1525029752
40533047	3738029
15048175	1816408
155674767	175442053
13664558	81458
19208888	13354853
33277633	54277543
7727830	3666253
95085409	118777747
19205113	252037
27539574	2011469
5234988	7111877
204905346	436305536
1497857	1738594
39534074	68036504
328553785	224348762
6402451	687573
2037320	2053157
5069115	21169581
10957579	10946626
218742741	169960956
78322448	1775208
6914311	8467452
249558647	401712802
20151070	6663856
132250624	544827460
134445757	124726677
6532883851	8822789808
149872498	93513692
8171179	8466852
1561644	15372759
5088428	10427125
141406814	238651325
6438282	11639581
672604806	949555488
15103658	5406378
242191934	313270635
24399273	28282222
292572557	402445909
10561841	23056934
5807426896	3192299500
142597621	409475783
83025664	83072413
29566010	21850820
4662902	2407284
361671447	464554351
519315565	216975900
450600681	980956881
10673581	813115
3650808	53467637
456006886	700000793
1422161	3116026
395801337	613793516
7143037	1913752
155468752	200422020
1180944	38499890
13585299	23765361
49688932	66524542
63835648	127606094
54833766	969035
7046648	1940539
477304753	701004294
18784451	87983811
46377390	34294845
299011931	202698027
2014665838	3522612829
3863152	479120
20547684	41767566
2378380309	1179627762
1917311	154478
38366358	374306
16402512	716706
232828861	217711266
17658010	22526996
2336375	5545570
15956676	11066604
16377583	13017350
123074148	76372028
65555031	61496416
41303020	391724
16924244	71669583
13778366	18038827
18607101	7938561
40538765	21886151
23028767	222327028
38032359	5272729
56170705	49696221
34958367	52874332
9771686	51307665
60074124	99564535
54601490	50270733
22510752	3214198
697650376	716954214
65824903	11544280
75174267	217181677
3469090	217814
31157416	428505
184707574	344718050
349934573	96598415
21800761	7542369
81536183	45355766
352453519	340404166
5268980	10777935
132400311	206105344
2986499	18211162
60862947	119169214
31140441	10571580
512139152	297574260
5436626	106623
142390978	54027035
5837034	22531719
1532922	2366327
83810692	107471500
2253764	36437573
36204694	21199539
70205800	19637029
773690717	1495872433
9132927	3391560
4844674	462438
42382992	36928772
4199474	4084959
1168754503	1847668624
29521129	2920209
56418245	75222444
239268456	156760945
60763022	32098267
206213335	335778450
157656318	242476168
343668	337203
204090722	115846012
117706280	81454213
58144388	3055033
12404383	1901988
2529839054	21224553
59627019	62760245
56147644	351278994
373578494	283322759
117272722	195585102
186077767	238503368
55111217	113148432
40945479	43564086
41226535	146052967
49260031	44479807
1007661501	1445477652
29954162	38981448
41990678	69044352
4791284	2800162
24007398	138821243
95896717	79597858
11533798	2030973
189571035	122523255
2297180	2314651
2172663	34196
40876664	28422298
1380259	9474973
13787073	3876551
83796508	254445409
459605	2466831
213847208	447177235
11407010	64947287
805713883	1289487420
5999059	3715082
391066620	325976521
7531605	10418884
37722111	18582568
24961340	134231628
518443936	435512748
4714656	20235
211671511	103646077
27413561	42390988
14143792	740870
123714175	140820858
3425586	162219919
188205552	213655964
64164821	59775767
18736853	43042581
120971102	76531738
16291396	1863824
40566119	4935275
246780396	287960872
24774630	17569322
2519651459	2136603484
46229957	59124534
15816019	9020328
10242744	4352960
182864089	163988805
46132546	105703333
88227911	155859352
1327747481	1472540231
104228262	96298347
2190412838	1871143055
18451459	42974070
49034390	77166262
106111343	121578592
175809125	176234633
569719422	689495782
8988494	122597
6986076	15836318
560287988	2073184352
20059400	61147878
337787177	661024942
62890001	284667315
1389598	31839
10982266	11237134
1315377	2426712
465263134	568876217
150661642	255611158
29732436	28404354
8049159	14701285
3023997949	4020035225
244773329	195102967
339884267	397188412
120352437	49783848
241017312	330097883
7406601	859324
45612740	53674300
61747739	17637470
120304671	160766411
2102085	4349537
744403981	1115016245
12343412	12752219
6743090	14891302
38999793	620629
17466976	1571406
105158948	123373006
476793013	770606111
43927365	96823529
1905604	2488137
111147515	66410702
29169945	22227492
21059544	22911315
14564796	90861465
372812299	260778975
65298514	43563014
22121808	12017171
89189703	310976
1367233	957850
14924895	40569787
2899723275	362369030
72298881	45832481
1630995	2300088
10560761	16425676
46224395	44914379
55949694	342341
14551034	6989317
294925531	808087190
464852972	191319121
556454729	778228241
97165663	220379145
950718574	598153853
107869692	147894758
5051274	16994548
245645753	184011417
100048358	10984657
90359560	145902981
1104132415	1082600465
262518127	126309942
58918274	231260310
395147281	320783694
27527784	25493706
16559366	209742080
321559804	268661712
262883	867472
5130766	2046896
175653342	61955645
22478739	4109275
8682586	5278478
12788267	6549768
18650119	27977342
13053049	6000946
298347	533907
194502709	79495877
13660819	11108843
10712504	17442675
209871969	517358600
22925705	93382387
21886020	16930678
17642824	5565221
428601	79705
65308380	138681266
121557	2634295
19944691	15633399
280241865	278584762
19916682	30207611
3842684	14909994
379082963	232468506
20862543	22211377
5503606	598567
32716644	107734011
900828	177292
56487677	10621046
2700199791	3120027770
220910998	253878253
6476589	8748736
3173086819	6690254053
20696180	26245523
11795066	13459930
247275549	54579851
61459280	75772324
7540379	111249417
10335704	1415644
44869598	41374229
1428756559	1576880177
150951925	225880219
148334594	72597342
23468969	8462615
115889791	30886036
1186302999	570594469
95671515	48628194
22025722	22110143
123427882	156582128
24555626849	19647124466
110400392	135626324
297325481	257706776
15278928	20366674
27133965	106990
421301598	30410430
20352447	41830025
5280032	4370821
54332075	45176017
102271258	64478173
93058121	145846024
24563478	10920582
661918143	1143838633
224446947	106696876
192214360	686180665
393796	14365432
155693833	121106790
3779738	981269
302541486	304404739
135704294	249744593
28990501	38323519
23065055	27370205
30018399	3987663
16611432	1541225
65508157	88521520
13579651	31618797
20796910	9281604
195248545	185856082
83748073	280525010
100605187	198449571
13818203	11180065
173896000	201217175
14356963	7746454
33209	559689
117293298	197875219
10492377	1608692
1232106205	22539138
25454332	44543445
726872229	606980055
125412989	155059941
331438704	558266837
1803733515	1585174607
145939680	136727225
71854125	36304047
210801841	56269897
22198935	31580582
1984329	44162152
636663455	610376891
53454816	3144871
93236833	57090681
3320837	162468
55740422	822284
118442349	25084279
18251061	27078856
39878460	58363191
69943633	135114855
6863253	5293004
10586305	3520169
9934623	193989214
143041538	211318265
45062981	33164317
2088765870	5846578538
945542435	1079112737
3655285316	3992761094
4885706300	3852057133
580150409	781289659
3476801160	6176203267
366400856	721712294
2663443398	5929069364
1178541841	4098203906
128299270	118215466
5185424940	8057643954
235464	955408
2378736475	586219494
101836200	6242052
2894518860	4778618316
876214333	1112405061
97656430	42993698
785886817	799532772
4097562331	4784341225
801716369	1427536677
6648566470	2415363653
409995494	206973856
7462933913	17763625050
785650611	1649346198
10817154703	14028493202
2247131657	5414630792
1538922797	1353237064
886144693	2045673580
2416888913	1786347196
1020065598	1955688219
390882385	236420358
292336113	356346800
1106857044	1252532106
12290657911	23009598356
4448233687	3057206337
2469616994	3388360802
321624619	785773597
552885702	1308172385
2107667764	3211933175
444498280	2236160236
1430188978	2133051695
351713389	348968539
1129171240	1125191592
2070610979	3146603387
8763389311	7952899944
5163489532	10863819951
4651691575	7658157215
1359030584	1634885572
1703244941	2623737272
6598347156	10873064019
2175318466	3295017171
403789858	318506089
8507786833	10639643562
158118400	327738844
2972196768	5747779354
417020806	994022332
1074033260	2419854700
1760280680	2679746701
1441242002	2571878534
4860114544	5868655092
232217064	443958110
651794552	4665447193
1350132729	753232447
2032667998	6519487482
2943213934	5063501548
3842518921	5254492458
9254345752	13038452121
781670966	1104503054
845685481	1756565929
506389861	1064804344
3237274543	3002603415
16562685	88642107
823099	2412108
1068876932	1703133354
1039825331	5417218894
40717905	46608607
365283170	916861675
166180318	225620287
3722847115	273249174
3274133359	4026224195
3421818353	4577006392
867578880	830321687
300268650	199243242
19140047452	29975155383
4997298272	8427669532
5315308875	11159898401
1087976529	7111711199
3106596	13731811
889728227	1677586562
331689081	577843855
1975145959	3784478438
9453692022	14660940757
2011098122	3509397954
111518881	300933182
4530811183	6909467091
3572518805	6307555820
999887	475104
1880302308	3237018661
4860063151	4717911157
3583106112	4618615305
3706583601	5057371423
182744269	97485545
1821136563	929919148
2768697389	4356380761
30179	13914
72774	20855
3352	7108
8206782	10177770
152311022	163544415
4369483	2056251
697318	1171640
1947542	1663919
2055769	5453919
13473	12389
86850	71893
194285	128975
1412793	2358456
71610421	210978411
373660	100839
115840	68954
65912	40192
15525	8354
4778	14110
235723	209018
9295	4497
5142205	4296387
12993	10962
1673399	842417
18426	26539
2943	8414
410243	170906
4045132	15432138
60124	141597
3627036	2658570
8778955	3046910
742929	455260
83446	79520
951604	369582
34509	21008
2774	4890
748525	492767
3641170	4008280
70915	215669
147954	147199
85896	119575
2219	5949
419765	237730
601264	50297
121167	236449
18462	48893
60076	85529
55211	73117
309529	514959
968069	406624
3985633	962858
38679	117082
9004778	2786575
1087601	1732864
714455	719486
473469	555447
9570	10008
1137578	99140
5576	10227
88127	75069
1421	5659
354832	322153
907427	1644435
46546	48565
12018	4908
116108	97064
57582	50569
437929	546467
210217	72818
1761	13641
255750	254462
354330	488774
38098	76357
20171	44149
3382	5920
15977	8685
19419	51395
211204	243761
7075	4527
13503	34238
106285	193547
570	2577
1376	145443
23346	108094
483965	355264
8540934	10822201
9789775	11573418
573985838	1980267401
37017	15082
4561	17181
822962	324599
17900	24307
15867	47713
27354	15126
7627	24428
42925	39749
1929	11302
53773	32127
89982	168245
24508	74384
11332	19953
283260	165761
76568	77907
834442	1942023
48116	169405
2738	17317
86044	56128
6829	10653
38833	11399
241724	151212
15361	28009
189103	273664
36378	46701
9138	12726
3236	8219
71180	53478
189630	281341
13987888	10122063
1840720	2281671
4579949	5616346
10378	31723
3096	9201
62872	166992
145148	172771
2481	14029
204290024	445080045
71404	137672
1048140	884351
14535730	9165546
17805	38788
36679	98202
9451539	1791800
1190	5732
73213	14158
67194	90755
6984	15105
105584	58915
3077643	1496843
361040	416554
55647	126302
7200	27544
122919	21528
44193	365651
7419	16337
94087	67790
9805	19412
1446	5948
1579	2713
12754	41076
189360	237775
303322	316534
7057479	2751059
711621	1208837
19954	173871
1476	7497
2621300	2369734
1902	4073
11433	17742
4661	12940
6228216	2767496
